230326,788.382
230327,662.4033
230328,349.8382
230329,413.7568
230330,242.00087
230331,1606.4789
230332,1319.29
230333,699.5066
230334,826.26154
230335,295.42172
230336,1898.1191
230337,1564.3157
230338,833.6993
230339,1006.64545
230340,112.16113
230341,556.96515
230342,493.74762
230343,266.59186
230344,308.07767
230345,174.64815
230346,1165.5874
230347,978.2572
230348,492.87064
230349,590.0163
230350,203.7921
230351,1384.8251
230352,1162.8976
230353,582.0968
230354,718.29407
230355,84.63435
230356,-51.49632
230357,-15.435711
230358,14.249206
230359,3.366449
230360,-4.9612846
230361,95.34216
230362,51.697872
230363,-2.0538275
230364,4.7782474
230365,-75.00206
230366,94.44094
230367,64.88262
230368,-10.765448
230369,19.320677
230370,162.40839
230371,1539.6327
230372,1279.2817
230373,640.56146
230374,783.4352
230375,481.78387
230376,2977.2427
230377,2472.4373
230378,1318.5596
230379,1573.9885
230380,647.4905
230381,3494.5808
230382,2965.2805
230383,1636.3455
230384,1931.4266
230385,105.705666
230386,918.1936
230387,771.83826
230388,400.41394
230389,464.16568
230390,286.12238
230391,1801.2924
230392,1518.8408
230393,805.3938
230394,943.2038
230395,348.36856
230396,2124.7969
230397,1787.9425
230398,957.8371
230399,1142.655
230400,27.34708
230401,753.2548
230402,638.6523
230403,339.02704
230404,405.74603
230405,215.49483
230406,1524.5623
230407,1294.2751
230408,693.0199
230409,824.2288
230410,261.14615
230411,1810.6116
230412,1534.0837
230413,818.73145
230414,980.1964
230415,85.16338
230416,727.3139
230417,607.8451
230418,322.85184
230419,394.40677
230420,211.32806
230421,1482.5211
230422,1243.5144
230423,665.7813
230424,792.6365
230425,276.3474
230426,1791.1321
230427,1469.3531
230428,795.96454
230429,964.4714
230430,86.50711
230431,510.98392
230432,426.9298
230433,246.11853
230434,284.07794
230435,153.96452
230436,1071.9915
230437,906.76685
230438,479.65604
230439,559.4543
230440,173.60397
230441,1293.1721
230442,1077.9951
230443,548.26135
230444,664.91724
230445,99.10447
230446,-74.77071
230447,-23.118784
230448,28.33102
230449,18.793161
230450,-15.338899
230451,35.128445
230452,47.825005
230453,23.656895
230454,22.183327
230455,-51.57457
230456,56.80739
230457,76.82629
230458,7.1979923
230459,21.48911
230460,146.47931
230461,1437.7725
230462,1188.2955
230463,587.84705
230464,768.31995
230465,473.8757
230466,2808.2136
230467,2403.4011
230468,1275.8813
230469,1556.136
230470,581.1554
230471,3292.768
230472,2809.6802
230473,1525.6444
230474,1832.9954
230475,100.645294
230476,860.57996
230477,722.4013
230478,371.1033
230479,461.97748
230480,267.2049
230481,1664.6438
230482,1434.6202
230483,755.827
230484,919.8484
230485,335.69028
230486,2013.6807
230487,1707.3082
230488,908.2693
230489,1099.8187
230490,35.79219
230491,756.5266
230492,673.5232
230493,333.57913
230494,409.89
230495,223.65858
230496,1554.6616
230497,1318.3376
230498,700.85706
230499,838.89667
230500,266.4008
230501,1818.1586
230502,1548.0743
230503,823.3184
230504,980.9597
230505,92.86408
230506,766.83997
230507,630.6443
230508,308.51016
230509,385.98297
230510,226.49417
230511,1537.1464
230512,1268.103
230513,659.3442
230514,794.1127
230515,276.59235
230516,1800.2894
230517,1476.3962
230518,794.6899
230519,947.7391
230520,96.21014
230521,531.62726
230522,462.3677
230523,237.11424
230524,293.51132
230525,172.2172
230526,1108.5934
230527,938.19293
230528,481.82635
230529,586.92883
230530,179.82858
230531,1298.3982
230532,1091.4802
230533,563.5004
230534,682.54944
230535,74.569275
230536,-68.7842
230537,-16.105843
230538,-1.0484436
230539,2.5863113
230540,-19.33936
230541,65.42338
230542,50.97669
230543,9.384483
230544,24.401909
230545,-66.81108
230546,66.6069
230547,69.12491
230548,7.5687385
230549,19.647497
230550,126.53119
230551,1430.8801
230552,1203.5787
230553,602.7533
230554,753.04004
230555,445.54208
230556,2829.251
230557,2396.8052
230558,1306.0514
230559,1552.1359
230560,559.14734
230561,3241.2656
230562,2761.7354
230563,1530.2081
230564,1796.3551
230565,100.209274
230566,892.89526
230567,757.8282
230568,361.947
230569,467.5072
230570,295.54828
230571,1736.8927
230572,1476.0602
230573,770.32135
230574,944.7187
230575,344.7085
230576,2032.8558
230577,1728.4072
230578,920.70404
230579,1103.3907
230580,36.45928
230581,743.0083
230582,643.67065
230583,334.65866
230584,395.88303
230585,223.88408
230586,1526.8447
230587,1283.7908
230588,704.3308
230589,843.73346
230590,277.5161
230591,1783.2142
230592,1509.5881
230593,811.1584
230594,980.20776
230595,89.79824
230596,731.42145
230597,622.4186
230598,317.30222
230599,392.39948
230600,243.15984
230601,1481.7422
230602,1241.4427
230603,665.5519
230604,809.6697
230605,290.16345
230606,1750.0594
230607,1454.0244
230608,789.8839
230609,965.71515
230610,73.01615
230611,514.7531
230612,437.15732
230613,231.60004
230614,277.14825
230615,173.15895
230616,1078.8268
230617,908.8421
230618,481.70193
230619,578.47614
230620,192.53394
230621,1275.0756
230622,1062.8142
230623,559.0436
230624,690.4163
230625,75.40724
230626,-73.90516
230627,-20.525724
230628,9.415292
230629,3.874951
230630,-1.2763941
230631,45.42336
230632,43.13987
230633,15.771165
230634,34.07786
230635,-46.55542
230636,51.657772
230637,59.799644
230638,14.243301
230639,46.379696
230640,167.88876
230641,1440.8378
230642,1215.5779
230643,607.6089
230644,773.3975
230645,457.95135
230646,2822.7578
230647,2341.174
230648,1263.4111
230649,1546.3654
230650,587.901
230651,3212.5515
230652,2724.967
230653,1491.3113
230654,1805.5294
230655,98.951805
230656,879.767
230657,736.9074
230658,362.9931
230659,464.64474
230660,295.89957
230661,1691.6542
230662,1432.0254
230663,752.89606
230664,932.7405
230665,341.69806
230666,1993.7142
230667,1688.876
230668,894.3373
230669,1107.3824
230670,17.630163
230671,757.45355
230672,621.2487
230673,327.7081
230674,388.54062
230675,174.9517
230676,1512.8342
230677,1260.663
230678,669.20105
230679,803.2221
230680,264.13608
230681,1803.3607
230682,1485.6544
230683,807.082
230684,962.95654
230685,97.62406
230686,739.50543
230687,611.83496
230688,326.44263
230689,393.97318
230690,208.44843
230691,1442.9923
230692,1217.2109
230693,633.0443
230694,768.3166
230695,271.50516
230696,1736.6906
230697,1445.6389
230698,774.4534
230699,934.26996
230700,74.51023
230701,521.7862
230702,407.20645
230703,233.45786
230704,281.00693
230705,145.90213
230706,1058.5875
230707,876.9412
230708,453.56168
230709,553.8384
230710,183.4213
230711,1277.8135
230712,1049.366
230713,549.77655
230714,668.1518
230715,60.69845
230716,-53.509922
230717,-37.954235
230718,-0.33763447
230719,-6.179634
230720,-27.768112
230721,57.30867
230722,44.44904
230723,-2.1416533
230724,15.113634
230725,-61.998127
230726,79.76518
230727,57.156567
230728,0.7488903
230729,29.635355
230730,161.24683
230731,1385.1648
230732,1176.4707
230733,608.34247
230734,729.20886
230735,446.14362
230736,2710.41
230737,2305.726
230738,1238.476
230739,1476.0419
230740,568.90765
230741,3117.0095
230742,2695.747
230743,1473.3328
230744,1731.0148
230745,86.23915
230746,879.5516
230747,691.2101
230748,352.311
230749,448.34805
230750,248.37682
230751,1656.2527
230752,1387.1183
230753,713.73987
230754,896.5146
230755,311.9405
230756,1979.2329
230757,1642.1343
230758,875.3419
230759,1067.505
230760,38.850216
230761,780.01825
230762,627.0927
230763,335.7852
230764,405.82303
230765,213.13992
230766,1566.8711
230767,1290.7034
230768,695.2971
230769,841.9473
230770,299.80432
230771,1832.8773
230772,1506.594
230773,818.9903
230774,990.00146
230775,96.99444
230776,747.0763
230777,628.25824
230778,322.2727
230779,397.9301
230780,218.94623
230781,1490.0016
230782,1253.2697
230783,642.8172
230784,790.93256
230785,291.0726
230786,1771.3685
230787,1488.9536
230788,780.7066
230789,953.92084
230790,82.91051
230791,537.3194
230792,422.8061
230793,236.17412
230794,292.03336
230795,163.4974
230796,1105.9226
230797,912.61993
230798,466.28577
230799,580.577
230800,207.17178
230801,1314.4026
230802,1086.4625
230803,558.62366
230804,692.4789
230805,54.619152
230806,-55.408638
230807,-48.656742
230808,-10.3864
230809,-16.479301
230810,-39.705105
230811,86.55845
230812,52.150047
230813,-5.655221
230814,14.789118
230815,-49.674244
230816,106.018105
230817,75.32677
230818,2.966858
230819,32.895065
230820,161.8175
230821,1397.8933
230822,1175.6093
230823,590.7024
230824,752.2724
230825,459.29703
230826,2756.7188
230827,2337.0178
230828,1234.0842
230829,1520.1549
230830,564.0402
230831,3138.3027
230832,2718.906
230833,1446.6733
230834,1751.2677
230835,93.056694
230836,875.2417
230837,699.6336
230838,335.7725
230839,443.46048
230840,267.17703
230841,1694.816
230842,1423.4583
230843,716.5641
230844,920.5555
230845,335.80115
230846,1994.0525
230847,1668.2988
230848,860.42694
230849,1070.8463
230850,22.096676
230851,756.1019
230852,626.7515
230853,321.06937
230854,380.54788
230855,193.97137
230856,1528.2528
230857,1253.9669
230858,680.45166
230859,810.7723
230860,278.1071
230861,1784.2179
230862,1462.6598
230863,775.0141
230864,945.6042
230865,111.29252
230866,772.3712
230867,644.8386
230868,340.61752
230869,406.5565
230870,243.62961
230871,1511.1957
230872,1255.7532
230873,675.47565
230874,807.73846
230875,298.73825
230876,1767.3424
230877,1470.0687
230878,776.79285
230879,945.5077
230880,87.06762
230881,549.13885
230882,449.8315
230883,245.40741
230884,296.912
230885,166.75388
230886,1105.7257
230887,899.1332
230888,481.11264
230889,579.2434
230890,216.49078
230891,1313.9362
230892,1079.9227
230893,558.73126
230894,691.391
230895,58.377663
230896,-52.48078
230897,-22.20917
230898,-0.83969647
230899,-11.028131
230900,-26.773201
230901,90.37281
230902,49.276295
230903,17.784227
230904,21.018063
230905,-44.511936
230906,96.45577
230907,68.813805
230908,-3.666946
230909,23.331156
230910,147.2002
230911,1380.5966
230912,1148.6637
230913,577.0854
230914,725.21313
230915,448.3894
230916,2746.0898
230917,2280.4055
230918,1234.0126
230919,1497.7274
230920,563.49243
230921,3141.9258
230922,2688.3662
230923,1445.0686
230924,1741.4407
230925,84.92379
230926,859.8221
230927,697.7767
230928,360.893
230929,428.78787
230930,261.95975
230931,1659.8989
230932,1376.6552
230933,739.01483
230934,892.7355
230935,314.5662
230936,1948.9673
230937,1624.7706
230938,857.4611
230939,1039.4253
230940,11.992757
230941,749.1465
230942,588.09454
230943,309.64813
230944,381.14038
230945,188.78082
230946,1495.7202
230947,1215.5724
230948,656.6959
230949,809.0516
230950,265.30392
230951,1784.0591
230952,1431.0789
230953,761.52094
230954,954.4952
230955,129.49927
230956,788.59296
230957,640.38605
230958,351.4649
230959,419.32858
230960,270.6936
230961,1513.7821
230962,1257.4482
230963,681.2091
230964,833.05554
230965,323.4428
230966,1803.01
230967,1479.2848
230968,788.19543
230969,971.4427
230970,91.51879
230971,563.30786
230972,441.61676
230973,255.7362
230974,295.60242
230975,180.95372
230976,1106.9061
230977,898.3638
230978,486.84476
230979,591.77686
230980,228.68646
230981,1348.8232
230982,1083.1475
230983,571.6839
230984,709.8111
230985,58.159298
230986,-47.88667
230987,-22.915113
230988,5.7144904
230989,-8.538121
230990,-31.36062
230991,67.11889
230992,34.836117
230993,3.7952092
230994,21.034245
230995,-43.456493
230996,113.19961
230997,70.8217
230998,-0.19982857
230999,35.50919
231000,123.58898
231001,1424.333
231002,1132.1793
231003,561.98694
231004,715.0761
231005,408.98886
231006,2730.4
231007,2227.5664
231008,1192.1523
231009,1479.8254
231010,529.1793
231011,3200.9302
231012,2648.6008
231013,1409.853
231014,1730.3965
231015,80.79683
231016,862.86053
231017,676.51166
231018,349.70285
231019,427.64743
231020,257.04572
231021,1639.722
231022,1351.6403
231023,713.28827
231024,890.0407
231025,309.41745
231026,1966.2188
231027,1611.624
231028,842.3006
231029,1044.4327
231030,12.628954
231031,722.1699
231032,565.3667
231033,301.0717
231034,369.999
231035,168.29132
231036,1452.6572
231037,1185.4604
231038,632.412
231039,796.80524
231040,249.91911
231041,1730.0908
231042,1400.2142
231043,740.15796
231044,936.68475
231045,119.36575
231046,750.2747
231047,607.20026
231048,334.71625
231049,401.9905
231050,243.37944
231051,1469.8593
231052,1220.12
231053,654.1327
231054,809.88995
231055,299.65347
231056,1744.7141
231057,1436.3948
231058,764.04425
231059,950.6818
231060,90.694046
231061,534.67834
231062,427.13925
231063,247.63142
231064,284.95547
231065,159.87341
231066,1071.5828
231067,877.6543
231068,463.03708
231069,573.21387
231070,210.63211
231071,1300.0901
231072,1054.3685
231073,553.64764
231074,691.14465
231075,73.04283
231076,-61.081955
231077,-30.172329
231078,14.475209
231079,-2.955114
231080,-34.26625
231081,47.59947
231082,22.13045
231083,-2.7762473
231084,17.365446
231085,-36.047062
231086,85.7665
231087,55.541313
231088,0.13555783
231089,37.232998
231090,127.77669
231091,1326.876
231092,1089.5508
231093,522.12256
231094,687.181
231095,403.06918
231096,2648.9224
231097,2190.977
231098,1143.3842
231099,1450.6123
231100,516.82104
231101,3091.5894
231102,2591.7607
231103,1352.2635
231104,1686.5009
231105,84.88047
231106,821.56854
231107,657.0964
231108,342.56424
231109,415.59134
231110,241.96417
231111,1590.7314
231112,1324.4954
231113,689.44116
231114,869.0641
231115,316.1507
231116,1916.4606
231117,1590.4888
231118,832.7246
231119,1037.2078
231120,19.056887
231121,700.4639
231122,557.3405
231123,307.73962
231124,380.76263
231125,174.12175
231126,1400.2611
231127,1161.2375
231128,628.6558
231129,793.77264
231130,263.00153
231131,1689.6772
231132,1387.664
231133,742.0975
231134,934.1348
231135,110.13776
231136,728.53253
231137,592.99054
231138,324.00302
231139,402.0503
231140,237.4725
231141,1425.1478
231142,1182.0374
231143,635.1756
231144,800.0724
231145,304.8276
231146,1714.2299
231147,1419.5359
231148,753.0276
231149,943.5916
231150,96.80903
231151,527.48804
231152,421.62128
231153,248.12761
231154,296.15622
231155,173.32858
231156,1046.7013
231157,858.2057
231158,459.9149
231159,578.5559
231160,222.87843
231161,1279.7961
231162,1040.6875
231163,549.23553
231164,688.5094
231165,74.73037
231166,-46.3161
231167,-20.852898
231168,31.588911
231169,6.589971
231170,-25.628832
231171,46.43751
231172,18.370152
231173,13.359194
231174,23.230335
231175,-37.123356
231176,91.784645
231177,53.497192
231178,7.202286
231179,32.199406
231180,150.00278
231181,1338.9581
231182,1112.7494
231183,537.3258
231184,708.03613
231185,416.18045
231186,2618.9355
231187,2189.9539
231188,1137.9081
231189,1452.0134
231190,520.4987
231191,3060.3428
231192,2567.1682
231193,1335.7979
231194,1670.8451
231195,73.05777
231196,792.4971
231197,637.92505
231198,330.7541
231199,420.102
231200,241.66795
231201,1550.4147
231202,1304.3588
231203,678.0811
231204,871.9021
231205,331.85812
231206,1894.5559
231207,1594.4833
231208,834.8613
231209,1050.4766
231210,12.76766
231211,671.6462
231212,562.3113
231213,297.09415
231214,377.5658
231215,159.94855
231216,1376.9492
231217,1174.2268
231218,608.0377
231219,784.7564
231220,238.51411
231221,1642.2998
231222,1378.9327
231223,724.23193
231224,917.3955
231225,106.954025
231226,703.07184
231227,569.9175
231228,307.18848
231229,396.52933
231230,222.20383
231231,1395.9008
231232,1174.1946
231233,604.65753
231234,785.001
231235,271.8672
231236,1650.7343
231237,1377.1403
231238,720.75134
231239,916.2863
231240,82.236946
231241,483.56165
231242,401.6969
231243,238.16922
231244,285.172
231245,151.83893
231246,1010.0449
231247,855.0482
231248,441.0823
231249,563.5182
231250,180.7502
231251,1206.8645
231252,1009.21356
231253,523.2131
231254,667.5632
231255,90.99572
231256,-44.1697
231257,-21.486391
231258,34.528564
231259,22.979939
231260,-14.8044815
231261,60.511272
231262,40.38617
231263,12.746901
231264,40.22136
231265,-48.400196
231266,65.84465
231267,42.05431
231268,5.194044
231269,31.039248
231270,130.35898
231271,1296.3654
231272,1093.6545
231273,545.5375
231274,696.31744
231275,386.2244
231276,2574.1467
231277,2174.9417
231278,1119.1626
231279,1418.5171
231280,527.305
231281,3028.4248
231282,2572.784
231283,1354.0652
231284,1685.0958
231285,89.75587
231286,793.2719
231287,622.3805
231288,343.3355
231289,429.9699
231290,254.34583
231291,1559.6174
231292,1308.7195
231293,686.59937
231294,883.1889
231295,310.5771
231296,1854.068
231297,1555.128
231298,825.77856
231299,1034.6517
231300,22.375393
231301,687.5309
231302,573.5648
231303,290.15775
231304,373.13846
231305,155.6407
231306,1377.7595
231307,1146.76
231308,596.87213
231309,766.6515
231310,241.85002
231311,1642.5448
231312,1361.2529
231313,706.35516
231314,910.1952
231315,108.05166
231316,684.72986
231317,569.06506
231318,294.02966
231319,370.77255
231320,222.0518
231321,1369.2717
231322,1139.249
231323,594.0535
231324,752.892
231325,270.53336
231326,1626.1459
231327,1343.3556
231328,699.19147
231329,888.8188
231330,82.35745
231331,473.24274
231332,403.3679
231333,224.75108
231334,272.94296
231335,147.31935
231336,985.4558
231337,823.5642
231338,426.47885
231339,542.2613
231340,179.32825
231341,1182.5486
231342,981.0382
231343,499.11182
231344,654.8113
231345,71.35451
231346,-63.252296
231347,-25.945984
231348,9.542467
231349,-11.932888
231350,-25.506548
231351,41.986954
231352,21.747091
231353,-0.09584075
231354,7.798474
231355,-55.18576
231356,49.01259
231357,29.175507
231358,-12.654973
231359,8.949275
231360,140.21764
231361,1313.5632
231362,1097.4882
231363,522.8296
231364,687.46606
231365,422.39395
231366,2587.807
231367,2181.9778
231368,1127.742
231369,1433.1686
231370,536.17084
231371,3022.606
231372,2563.8552
231373,1328.7048
231374,1683.9587
231375,89.89304
231376,794.81006
231377,642.9771
231378,330.99512
231379,411.36032
231380,242.4671
231381,1543.4525
231382,1284.6514
231383,663.5392
231384,846.73883
231385,302.3859
231386,1837.8531
231387,1537.2574
231388,800.9946
231389,1009.5917
231390,24.520494
231391,721.20715
231392,598.2495
231393,309.79285
231394,387.66953
231395,181.0153
231396,1436.934
231397,1197.5144
231398,637.6674
231399,792.78516
231400,254.26505
231401,1695.2224
231402,1393.241
231403,728.1305
231404,932.89166
231405,100.69483
231406,713.15607
231407,581.53015
231408,305.09244
231409,389.74026
231410,220.58908
231411,1401.9343
231412,1162.8469
231413,610.995
231414,768.5251
231415,274.37228
231416,1665.7388
231417,1369.1777
231418,715.45
231419,919.35156
231420,71.45937
231421,500.56976
231422,414.64587
231423,227.2201
231424,273.70917
231425,151.82666
231426,1021.77936
231427,852.6524
231428,446.2305
231429,546.3717
231430,177.50546
231431,1220.2489
231432,998.1975
231433,503.8402
231434,656.46295
231435,67.897194
231436,-39.74693
231437,-19.769537
231438,20.73725
231439,-1.4130654
231440,-24.392677
231441,66.95807
231442,43.051662
231443,14.545769
231444,13.196272
231445,-52.934357
231446,73.433266
231447,44.431183
231448,-5.1433797
231449,22.155275
231450,156.99318
231451,1399.685
231452,1136.6637
231453,563.2017
231454,728.402
231455,443.9124
231456,2678.179
231457,2217.8372
231458,1167.0359
231459,1460.0458
231460,562.7671
231461,3120.7244
231462,2585.362
231463,1360.9459
231464,1742.9944
231465,85.89568
231466,818.8843
231467,662.3298
231468,348.40155
231469,431.8302
231470,262.66696
231471,1587.7456
231472,1330.9222
231473,702.1392
231474,881.40564
231475,321.21317
231476,1884.9744
231477,1582.7104
231478,829.9215
231479,1052.0818
231480,29.244581
231481,709.95856
231482,599.93134
231483,305.3295
231484,393.12006
231485,187.37036
231486,1434.2965
231487,1180.9357
231488,638.8418
231489,799.8901
231490,258.5538
231491,1699.1106
231492,1391.8699
231493,727.43536
231494,945.2521
231495,96.37442
231496,692.2315
231497,577.58813
231498,295.2652
231499,382.06332
231500,223.45937
231501,1395.2628
231502,1147.159
231503,613.9902
231504,773.2403
231505,277.3585
231506,1671.92
231507,1370.9268
231508,719.5061
231509,928.69995
231510,86.52298
231511,497.421
231512,425.21805
231513,235.09695
231514,290.6848
231515,166.94772
231516,1032.6669
231517,848.9005
231518,463.99475
231519,573.1598
231520,181.2273
231521,1231.1595
231522,998.5763
231523,509.71036
231524,673.4842
231525,63.62261
231526,-57.688084
231527,-21.273872
231528,15.749537
231529,-1.5799066
231530,-32.159184
231531,52.864803
231532,23.416975
231533,16.710993
231534,20.641666
231535,-61.18625
231536,74.81211
231537,38.74035
231538,-5.555564
231539,31.418064
231540,154.68416
231541,1355.0612
231542,1142.8146
231543,565.15533
231544,746.2263
231545,438.9997
231546,2646.549
231547,2222.8018
231548,1178.2874
231549,1489.394
231550,564.33844
231551,3100.2605
231552,2604.8235
231553,1377.2778
231554,1760.3577
231555,91.38002
231556,808.1127
231557,662.4373
231558,339.0558
231559,423.81845
231560,267.16748
231561,1589.7764
231562,1319.5302
231563,703.21594
231564,883.38617
231565,318.33313
231566,1887.0413
231567,1571.2441
231568,820.1928
231569,1046.8278
231570,21.36811
231571,733.94995
231572,605.79395
231573,296.76263
231574,397.91348
231575,181.33301
231576,1457.396
231577,1217.8057
231578,637.58484
231579,816.697
231580,255.11034
231581,1710.0187
231582,1427.2976
231583,738.6992
231584,959.18353
231585,94.1688
231586,725.1036
231587,590.94055
231588,297.52182
231589,390.492
231590,221.35162
231591,1414.2906
231592,1173.9832
231593,616.2375
231594,786.36316
231595,260.99216
231596,1667.5981
231597,1382.0393
231598,716.6804
231599,922.1755
231600,81.87545
231601,530.13495
231602,434.92792
231603,235.22835
231604,297.2824
231605,159.87463
231606,1046.4006
231607,872.57806
231608,465.22522
231609,581.8577
231610,187.23964
231611,1246.3258
231612,1035.0308
231613,529.4549
231614,692.9311
231615,62.546387
231616,-32.607693
231617,-11.933113
231618,10.267069
231619,-6.7871037
231620,-32.803146
231621,62.58675
231622,48.49175
231623,12.082212
231624,20.991611
231625,-52.786686
231626,78.083015
231627,69.700645
231628,6.3557496
231629,35.62182
231630,147.86374
231631,1386.4341
231632,1157.7969
231633,558.7848
231634,758.6979
231635,413.35443
231636,2653.8538
231637,2233.3933
231638,1156.0934
231639,1486.7919
231640,540.50366
231641,3098.4182
231642,2615.748
231643,1363.3906
231644,1756.0544
231645,103.07385
231646,855.7329
231647,687.7043
231648,351.48962
231649,451.6813
231650,276.90097
231651,1622.609
231652,1359.23
231653,713.7854
231654,916.37
231655,332.7427
231656,1907.6509
231657,1611.4526
231658,843.814
231659,1078.2888
231660,21.726374
231661,705.95404
231662,585.72064
231663,292.19513
231664,389.63968
231665,157.0721
231666,1410.1527
231667,1191.1437
231668,612.2835
231669,788.6737
231670,244.07735
231671,1674.3058
231672,1396.5934
231673,719.6951
231674,944.1459
231675,95.10829
231676,684.7652
231677,563.27234
231678,290.00284
231679,375.131
231680,203.19716
231681,1360.1115
231682,1140.4382
231683,591.7656
231684,755.0337
231685,252.11426
231686,1620.4142
231687,1344.6113
231688,694.6314
231689,900.92303
231690,75.54749
231691,485.3097
231692,401.79828
231693,216.95795
231694,280.24457
231695,139.11298
231696,992.51
231697,839.97614
231698,431.97522
231699,555.2565
231700,164.13483
231701,1189.8226
231702,987.31323
231703,498.64484
231704,665.17145
231705,70.20567
231706,-50.365646
231707,-16.425354
231708,23.96914
231709,-2.1020813
231710,-29.512918
231711,29.783104
231712,38.320824
231713,7.8172235
231714,8.818032
231715,-40.027744
231716,59.21458
231717,60.96011
231718,12.150211
231719,38.838562
231720,126.802284
231721,1299.8259
231722,1097.7344
231723,512.0996
231724,720.1532
231725,406.00836
231726,2592.9163
231727,2203.275
231728,1122.1266
231729,1468.5507
231730,513.7662
231731,3014.4558
231732,2576.8337
231733,1315.5505
231734,1714.4373
231735,103.73872
231736,821.49255
231737,671.23895
231738,338.72726
231739,442.37973
231740,248.52898
231741,1567.8557
231742,1324.375
231743,683.6469
231744,887.5128
231745,327.7203
231746,1869.0013
231747,1583.3483
231748,826.1969
231749,1070.1416
231750,22.231533
231751,685.29297
231752,570.7965
231753,288.27005
231754,385.82852
231755,162.59718
231756,1401.542
231757,1183.0192
231758,605.588
231759,790.4606
231760,234.85861
231761,1639.019
231762,1389.7758
231763,700.782
231764,933.2734
231765,100.94077
231766,673.74054
231767,551.3587
231768,292.39255
231769,386.78983
231770,205.68353
231771,1356.6213
231772,1121.891
231773,583.4573
231774,761.8388
231775,249.0282
231776,1595.8882
231777,1341.0496
231778,679.85736
231779,904.80896
231780,81.69308
231781,476.23166
231782,388.10004
231783,213.78078
231784,285.42627
231785,154.29068
231786,1000.0142
231787,838.2666
231788,431.21503
231789,570.2174
231790,165.20216
231791,1168.4731
231792,981.12396
231793,480.50845
231794,666.3024
231795,83.98274
231796,-53.526344
231797,-14.227099
231798,34.29215
231799,14.985455
231800,-13.000296
231801,33.435448
231802,46.210686
231803,14.261203
231804,28.25954
231805,-46.334248
231806,33.257233
231807,62.972675
231808,-2.316651
231809,40.915546
231810,143.60347
231811,1367.0475
231812,1103.3502
231813,532.7486
231814,736.95447
